Device_Major_Number,Device_Minor_Number,CPU_Core_ID,Record_ID,Timestamp_nanoseconds,ProcessID,Trace_Action,OperationType,SectorNumber,IO_Size,ProcessName
259,2,3,169,0.467418432,4124,D,RS,102366648,256,[java]
259,2,0,350,0.467689640,4112,D,RS,169606872,256,[java]
259,2,5,179,0.468121945,4121,D,RS,983564088,200,[java]
259,2,5,180,0.468122796,4121,D,RS,983708928,56,[java]
259,2,9,152,0.468394280,4113,D,RS,350171216,256,[java]
259,2,27,112,0.468396022,4115,D,RS,873450096,256,[java]
259,2,12,170,0.468410450,4117,D,RS,861929192,256,[java]
259,2,8,190,0.468734415,4114,D,RS,300618088,112,[java]
259,2,8,191,0.468735352,4114,D,RS,307232624,144,[java]
259,2,11,178,0.468861997,4111,D,RS,842414280,256,[java]
259,2,6,152,0.468863665,4118,D,RS,41549240,256,[java]
259,2,2,206,0.469213704,4109,D,RS,371982120,216,[java]
259,2,2,207,0.469214676,4109,D,RS,372113848,40,[java]
259,2,3,175,0.469625734,4124,D,RS,53898272,256,[java]
259,2,13,117,0.469789283,4123,D,RS,627703216,256,[java]
259,2,15,95,0.469841633,4119,D,RS,106692120,256,[java]
259,2,0,356,0.469912758,4112,D,RS,197787064,256,[java]
259,2,1,90,0.470072804,4122,D,RS,263075072,16,[java]
259,2,1,91,0.470074944,4122,D,RS,263978768,240,[java]
259,2,5,190,0.470335068,4121,D,RS,661389096,216,[java]
259,2,5,191,0.470335911,4121,D,RS,661520824,40,[java]
259,2,9,158,0.470613393,4113,D,RS,921698032,256,[java]
259,2,8,201,0.471002576,4114,D,RS,479461216,160,[java]
259,2,8,202,0.471003300,4114,D,RS,479592896,96,[java]
259,2,10,142,0.471033364,4116,D,RS,411434424,256,[java]
259,2,6,158,0.471103478,4118,D,RS,603585640,256,[java]
259,2,11,184,0.471121844,4111,D,RS,436627704,256,[java]
259,2,2,214,0.471486269,4109,D,RS,298581568,256,[java]
259,2,4,189,0.471632752,4110,D,RS,810024720,240,[java]
259,2,4,190,0.471633406,4110,D,RS,810169600,16,[java]
259,2,27,118,0.471818398,4115,D,RS,467926656,256,[java]
259,2,3,181,0.471862507,4124,D,RS,92143032,256,[java]
259,2,0,362,0.472138826,4112,D,RS,180709960,256,[java]
259,2,9,167,0.472833502,4113,D,RS,209452840,216,[java]
259,2,9,168,0.472834330,4113,D,RS,209595448,40,[java]
259,2,13,123,0.473300845,4123,D,RS,568065760,256,[java]
259,2,15,101,0.473408465,4119,D,RS,959970848,256,[java]
259,2,6,164,0.473420590,4118,D,RS,707395000,256,[java]
259,2,11,190,0.473424977,4111,D,RS,180565776,256,[java]
259,2,1,98,0.473500208,4122,D,RS,647127248,256,[java]
259,2,2,220,0.473731568,4109,D,RS,797441712,256,[java]
259,2,4,197,0.473882182,4110,D,RS,98958776,256,[java]
259,2,3,187,0.474117700,4124,D,RS,437453136,256,[java]
259,2,0,368,0.474381571,4112,D,RS,185794416,256,[java]
259,2,5,201,0.474752189,4121,D,RS,945028888,232,[java]
259,2,5,202,0.474753037,4121,D,RS,945094656,24,[java]
259,2,9,175,0.475072692,4113,D,RS,988675512,256,[java]
259,2,12,176,0.475139108,4117,D,RS,209582984,256,[java]
259,2,27,124,0.475251964,4115,D,RS,583531976,256,[java]
259,2,8,209,0.475574281,4114,D,RS,81657272,256,[java]
259,2,10,148,0.475595173,4116,D,RS,84806392,256,[java]
259,2,6,170,0.475685026,4118,D,RS,899284408,256,[java]
259,2,11,196,0.475687938,4111,D,RS,814349752,256,[java]
259,2,2,226,0.475961966,4109,D,RS,141425936,256,[java]
259,2,4,203,0.476125169,4110,D,RS,387708608,256,[java]
259,2,3,193,0.476340166,4124,D,RS,957742520,256,[java]
259,2,0,374,0.476615411,4112,D,RS,15859128,256,[java]
259,2,7,155,0.476735272,4120,D,RS,951713208,256,[java]
259,2,13,129,0.476773806,4123,D,RS,877903992,256,[java]
259,2,15,107,0.476852801,4119,D,RS,139065464,256,[java]
259,2,1,104,0.476958416,4122,D,RS,279313848,256,[java]
259,2,5,209,0.476982422,4121,D,RS,139620552,256,[java]
259,2,9,181,0.477361047,4113,D,RS,847904176,256,[java]
259,2,12,182,0.477364597,4117,D,RS,100859576,256,[java]
259,2,8,215,0.477828631,4114,D,RS,436600248,256,[java]
259,2,10,154,0.477857212,4116,D,RS,818281912,256,[java]
259,2,6,176,0.477919519,4118,D,RS,878145504,256,[java]
259,2,11,202,0.477938319,4111,D,RS,191032784,256,[java]
259,2,2,232,0.478217885,4109,D,RS,607873960,256,[java]
259,2,4,209,0.478382514,4110,D,RS,521272760,256,[java]
259,2,3,199,0.478596273,4124,D,RS,882506896,256,[java]
259,2,27,130,0.478679577,4115,D,RS,799000912,256,[java]
259,2,0,380,0.478870090,4112,D,RS,519962040,256,[java]
259,2,7,161,0.479001758,4120,D,RS,78367000,256,[java]
259,2,5,215,0.479250154,4121,D,RS,977141176,256,[java]
259,2,12,188,0.479634403,4117,D,RS,495111312,256,[java]
259,2,9,187,0.479646875,4113,D,RS,577633720,256,[java]
259,2,8,221,0.480069655,4114,D,RS,956956080,256,[java]
259,2,10,160,0.480098797,4116,D,RS,781319544,256,[java]
259,2,6,182,0.480180578,4118,D,RS,271056472,256,[java]
259,2,11,208,0.480189588,4111,D,RS,80465392,256,[java]
259,2,13,135,0.480248701,4123,D,RS,798096824,256,[java]
259,2,15,113,0.480320585,4119,D,RS,305528248,256,[java]
259,2,1,110,0.480415033,4122,D,RS,493223072,256,[java]
259,2,2,238,0.480458687,4109,D,RS,241040696,256,[java]
259,2,4,215,0.480609232,4110,D,RS,181920216,256,[java]
259,2,3,205,0.480822008,4124,D,RS,944373016,256,[java]
259,2,0,386,0.481100713,4112,D,RS,544341432,256,[java]
259,2,5,221,0.481465851,4121,D,RS,842137008,256,[java]
259,2,12,194,0.481847623,4117,D,RS,781581752,256,[java]
259,2,9,193,0.481892798,4113,D,RS,816709048,256,[java]
259,2,27,136,0.482125703,4115,D,RS,145620408,256,[java]
259,2,8,227,0.482347764,4114,D,RS,799413616,256,[java]
259,2,6,188,0.482391369,4118,D,RS,167968432,256,[java]
259,2,11,214,0.482430877,4111,D,RS,306141192,256,[java]
259,2,2,244,0.482695759,4109,D,RS,277478840,256,[java]
259,2,4,221,0.482833742,4110,D,RS,937819576,256,[java]
259,2,3,211,0.483027626,4124,D,RS,905575864,256,[java]
259,2,0,392,0.483344032,4112,D,RS,3832680,256,[java]
259,2,7,167,0.483426531,4120,D,RS,923139504,256,[java]
259,2,13,141,0.483680855,4123,D,RS,689368304,256,[java]
259,2,5,227,0.483751085,4121,D,RS,760872376,256,[java]
259,2,15,119,0.483768358,4119,D,RS,675728048,256,[java]
259,2,1,116,0.483849371,4122,D,RS,646582376,256,[java]
259,2,12,200,0.484095024,4117,D,RS,570621616,256,[java]
259,2,9,199,0.484136816,4113,D,RS,498582072,256,[java]
259,2,10,166,0.484511247,4116,D,RS,973471160,256,[java]
259,2,8,233,0.484568526,4114,D,RS,30539192,256,[java]
259,2,6,194,0.484604933,4118,D,RS,685374904,256,[java]
259,2,11,220,0.484674467,4111,D,RS,917634200,256,[java]
259,2,2,250,0.485024652,4109,D,RS,530656608,256,[java]
259,2,4,227,0.485051706,4110,D,RS,16973496,256,[java]
259,2,3,217,0.485245750,4124,D,RS,142474680,256,[java]
259,2,0,398,0.485570703,4112,D,RS,684588472,256,[java]
259,2,7,173,0.485652577,4120,D,RS,160038328,256,[java]
259,2,5,233,0.485991237,4121,D,RS,55967160,256,[java]
259,2,12,206,0.486292972,4117,D,RS,158727600,256,[java]
259,2,9,205,0.486355441,4113,D,RS,218758408,256,[java]
259,2,10,172,0.486734531,4116,D,RS,159579832,256,[java]
259,2,8,239,0.486797193,4114,D,RS,473300408,256,[java]
259,2,6,200,0.486822652,4118,D,RS,12451248,256,[java]
259,2,11,226,0.486897708,4111,D,RS,84134000,256,[java]
259,2,13,147,0.487083377,4123,D,RS,461766072,256,[java]
259,2,15,125,0.487204852,4119,D,RS,86921784,256,[java]
259,2,2,256,0.487277810,4109,D,RS,150339000,256,[java]
259,2,4,233,0.487330531,4110,D,RS,385220024,256,[java]
259,2,1,122,0.487332065,4122,D,RS,563740088,256,[java]
259,2,3,223,0.487481641,4124,D,RS,849477040,256,[java]
259,2,0,404,0.487817503,4112,D,RS,122854152,256,[java]
259,2,5,239,0.488263258,4121,D,RS,864943544,256,[java]
259,2,12,212,0.488555526,4117,D,RS,418250168,256,[java]
259,2,9,211,0.488604036,4113,D,RS,462552504,256,[java]
259,2,10,178,0.488998708,4116,D,RS,280100280,256,[java]
259,2,8,245,0.489122382,4114,D,RS,32667472,256,[java]
259,2,11,232,0.489161228,4111,D,RS,769523128,256,[java]
259,2,2,262,0.489504311,4109,D,RS,834862768,256,[java]
259,2,4,239,0.489561525,4110,D,RS,231603400,256,[java]
259,2,3,229,0.489718589,4124,D,RS,59699872,256,[java]
259,2,0,410,0.490044359,4112,D,RS,928382392,256,[java]
259,2,7,179,0.490114161,4120,D,RS,950402408,256,[java]
259,2,5,245,0.490502268,4121,D,RS,653393336,256,[java]
259,2,15,131,0.490642634,4119,D,RS,421133672,256,[java]
259,2,1,128,0.490806341,4122,D,RS,473824696,256,[java]
259,2,12,218,0.490835184,4117,D,RS,703200696,256,[java]
259,2,9,217,0.490841595,4113,D,RS,966180280,256,[java]
259,2,10,184,0.491226307,4116,D,RS,648412600,256,[java]
259,2,6,206,0.491368515,4118,D,RS,232127928,256,[java]
259,2,11,238,0.491392550,4111,D,RS,725810872,256,[java]
259,2,2,268,0.491746044,4109,D,RS,172883384,256,[java]
259,2,3,235,0.491946571,4124,D,RS,335412664,256,[java]
259,2,7,185,0.492306719,4120,D,RS,747240784,256,[java]
259,2,5,251,0.492714666,4121,D,RS,350354872,256,[java]
259,2,12,224,0.493094374,4117,D,RS,765590904,256,[java]
259,2,10,190,0.493442964,4116,D,RS,161349040,256,[java]
259,2,8,251,0.493547815,4114,D,RS,851311920,256,[java]
259,2,6,212,0.493609977,4118,D,RS,461569720,256,[java]
259,2,11,244,0.493626683,4111,D,RS,900996408,256,[java]
259,2,11,249,0.493823560,4111,D,RS,688258480,256,[java]
259,2,4,245,0.493960672,4110,D,RS,792919664,256,[java]
259,2,2,274,0.493986204,4109,D,RS,390725048,256,[java]
259,2,15,137,0.494051408,4119,D,RS,122722760,256,[java]
259,2,3,241,0.494171363,4124,D,RS,161086904,256,[java]
259,2,1,134,0.494266812,4122,D,RS,749075808,256,[java]
259,2,7,191,0.494523894,4120,D,RS,364510648,256,[java]
259,2,5,257,0.494948468,4121,D,RS,738851944,256,[java]
259,2,15,143,0.495095825,4119,D,RS,362675640,256,[java]
259,2,12,230,0.495316590,4117,D,RS,894565808,256,[java]
259,2,9,223,0.495422201,4113,D,RS,711589016,256,[java]
259,2,10,196,0.495667956,4116,D,RS,309198264,256,[java]
259,2,8,257,0.495819801,4114,D,RS,902559808,256,[java]
259,2,6,218,0.495891641,4118,D,RS,90570168,256,[java]
259,2,27,142,0.495922248,4115,D,RS,979893904,256,[java]
259,2,11,256,0.496067454,4111,D,RS,276692408,256,[java]
259,2,2,280,0.496255745,4109,D,RS,909301280,256,[java]
259,2,4,251,0.496260267,4110,D,RS,340655544,256,[java]
259,2,3,247,0.496405059,4124,D,RS,863108536,256,[java]
259,2,0,416,0.496686430,4112,D,RS,316669688,256,[java]
259,2,7,197,0.496770651,4120,D,RS,917225488,256,[java]
259,2,5,263,0.497181816,4121,D,RS,274098560,256,[java]
259,2,13,153,0.497377074,4123,D,RS,453639608,256,[java]
259,2,12,236,0.497540341,4117,D,RS,365161672,256,[java]
259,2,9,229,0.497626463,4113,D,RS,334364088,256,[java]
259,2,1,140,0.497734794,4122,D,RS,383909304,256,[java]
259,2,10,205,0.497895797,4116,D,RS,304873288,184,[java]
259,2,10,206,0.497896710,4116,D,RS,305004992,72,[java]
259,2,8,263,0.498051058,4114,D,RS,6548856,256,[java]
259,2,6,224,0.498120283,4118,D,RS,186777016,256,[java]
259,2,11,262,0.498299951,4111,D,RS,488766816,256,[java]
259,2,2,289,0.498551395,4109,D,RS,249036584,216,[java]
259,2,2,290,0.498552317,4109,D,RS,249677728,40,[java]
259,2,4,260,0.498553399,4110,D,RS,353632080,176,[java]
259,2,4,261,0.498554246,4110,D,RS,353665024,80,[java]
259,2,15,149,0.498582495,4119,D,RS,250478008,256,[java]
259,2,3,253,0.498639948,4124,D,RS,370015584,256,[java]
259,2,0,425,0.498895762,4112,D,RS,704380792,136,[java]
259,2,0,426,0.498896768,4112,D,RS,872311664,120,[java]
259,2,7,203,0.498962560,4120,D,RS,982646192,256,[java]
259,2,27,148,0.499358279,4115,D,RS,311164640,256,[java]
259,2,5,272,0.499416615,4121,D,RS,231849984,104,[java]
259,2,5,273,0.499417602,4121,D,RS,231997288,152,[java]
259,2,12,242,0.499778940,4117,D,RS,110755112,256,[java]
259,2,9,235,0.499840627,4113,D,RS,290717328,256,[java]
259,2,10,213,0.500131980,4116,D,RS,134872424,256,[java]
259,2,8,269,0.500286929,4114,D,RS,258473576,256,[java]
259,2,6,230,0.500355035,4118,D,RS,317365168,256,[java]
259,2,11,268,0.500512823,4111,D,RS,270925160,256,[java]
259,2,4,271,0.500898995,4110,D,RS,670958008,32,[java]
259,2,4,272,0.500900206,4110,D,RS,689831344,224,[java]
259,2,2,297,0.500902678,4109,D,RS,766560296,256,[java]
259,2,3,259,0.500916324,4124,D,RS,227409336,256,[java]
259,2,13,162,0.500917481,4123,D,RS,331349856,160,[java]
259,2,13,163,0.500918905,4123,D,RS,333344560,96,[java]
259,2,0,433,0.501125289,4112,D,RS,883045912,256,[java]
259,2,7,209,0.501200466,4120,D,RS,251573128,256,[java]
259,2,1,146,0.501225169,4122,D,RS,203947696,256,[java]
259,2,5,280,0.501650943,4121,D,RS,889060656,256,[java]
259,2,2,303,0.501756214,4109,D,RS,317640872,256,[java]
259,2,15,155,0.501951907,4119,D,RS,453901608,256,[java]
259,2,12,248,0.502011437,4117,D,RS,412745144,256,[java]
259,2,9,241,0.502086137,4113,D,RS,273678040,256,[java]
259,2,10,219,0.502382203,4116,D,RS,742391480,256,[java]
259,2,8,275,0.502536106,4114,D,RS,277872328,256,[java]
259,2,6,236,0.502593158,4118,D,RS,225312176,256,[java]
259,2,11,274,0.502781316,4111,D,RS,706346424,256,[java]
259,2,27,154,0.502797697,4115,D,RS,774110928,256,[java]
259,2,4,279,0.503142626,4110,D,RS,317089504,256,[java]
259,2,3,268,0.503190536,4124,D,RS,329252632,232,[java]
259,2,3,269,0.503191686,4124,D,RS,329384320,24,[java]
259,2,0,439,0.503387956,4112,D,RS,988804320,256,[java]
259,2,7,218,0.503468435,4120,D,RS,670023680,32,[java]
259,2,7,219,0.503469741,4120,D,RS,670564128,224,[java]
259,2,5,289,0.503899020,4121,D,RS,409468688,240,[java]
259,2,5,290,0.503899455,4121,D,RS,409600448,16,[java]
259,2,2,309,0.503993065,4109,D,RS,991690216,256,[java]
259,2,12,257,0.504252733,4117,D,RS,209190720,192,[java]
259,2,12,258,0.504253647,4117,D,RS,304494192,64,[java]
259,2,9,250,0.504327891,4113,D,RS,293338928,208,[java]
259,2,9,251,0.504328554,4113,D,RS,293406360,48,[java]
259,2,13,173,0.504358847,4123,D,RS,218627896,200,[java]
259,2,13,174,0.504359897,4123,D,RS,218773104,56,[java]
259,2,10,225,0.504612325,4116,D,RS,278658816,256,[java]
259,2,1,152,0.504674784,4122,D,RS,230882728,256,[java]
259,2,8,281,0.504819780,4114,D,RS,153319208,256,[java]
259,2,6,242,0.504831144,4118,D,RS,896251072,256,[java]
259,2,11,283,0.505041199,4111,D,RS,321650456,232,[java]
259,2,11,284,0.505042012,4111,D,RS,321782200,24,[java]
259,2,4,285,0.505441136,4110,D,RS,165281208,256,[java]
259,2,3,276,0.505454306,4124,D,RS,561658440,256,[java]
259,2,15,161,0.505455809,4119,D,RS,576323000,256,[java]
259,2,0,445,0.505590187,4112,D,RS,235077304,256,[java]
259,2,7,226,0.505692928,4120,D,RS,214564280,256,[java]
259,2,5,297,0.506119726,4121,D,RS,561946864,256,[java]
259,2,2,315,0.506241517,4109,D,RS,113638840,256,[java]
259,2,27,160,0.506259723,4115,D,RS,525991264,256,[java]
259,2,12,265,0.506474018,4117,D,RS,346228856,256,[java]
259,2,9,258,0.506544066,4113,D,RS,110038832,256,[java]
259,2,10,231,0.506862432,4116,D,RS,960233104,256,[java]
259,2,6,248,0.507052616,4118,D,RS,978976184,256,[java]
259,2,8,287,0.507066126,4114,D,RS,115735992,256,[java]
259,2,11,291,0.507267490,4111,D,RS,651034040,256,[java]
259,2,3,282,0.507694633,4124,D,RS,710488960,256,[java]
259,2,4,291,0.507699761,4110,D,RS,836442768,256,[java]
259,2,0,451,0.507809390,4112,D,RS,89591144,256,[java]
259,2,7,232,0.507906230,4120,D,RS,658740136,256,[java]
259,2,1,158,0.508124904,4122,D,RS,895876536,256,[java]
259,2,5,303,0.508337368,4121,D,RS,53110808,256,[java]
259,2,2,321,0.508469501,4109,D,RS,275119544,256,[java]
259,2,12,271,0.508708130,4117,D,RS,580779448,256,[java]
259,2,9,264,0.508755345,4113,D,RS,897187248,256,[java]
259,2,15,167,0.508881627,4119,D,RS,505544104,256,[java]
259,2,6,254,0.509273222,4118,D,RS,286419064,256,[java]
259,2,8,293,0.509289106,4114,D,RS,739900848,256,[java]
259,2,11,297,0.509496409,4111,D,RS,807016408,256,[java]
259,2,4,297,0.509928447,4110,D,RS,404893504,256,[java]
259,2,3,288,0.509972180,4124,D,RS,578158008,256,[java]
259,2,0,457,0.510019059,4112,D,RS,227671472,256,[java]
259,2,7,238,0.510128149,4120,D,RS,260962832,256,[java]
259,2,5,309,0.510563819,4121,D,RS,679673528,256,[java]
259,2,2,327,0.510716261,4109,D,RS,776863160,256,[java]
259,2,12,277,0.510974096,4117,D,RS,472380920,256,[java]
259,2,9,270,0.511009820,4113,D,RS,249915984,256,[java]
259,2,13,181,0.511194131,4123,D,RS,663616952,256,[java]
259,2,10,237,0.511258884,4116,D,RS,175504824,256,[java]
259,2,8,299,0.511586658,4114,D,RS,547749304,256,[java]
259,2,6,260,0.511592539,4118,D,RS,662568376,256,[java]
259,2,1,164,0.511615886,4122,D,RS,748027320,256,[java]
259,2,11,303,0.511721698,4111,D,RS,680523904,256,[java]
259,2,4,303,0.512169913,4110,D,RS,128609640,256,[java]
259,2,3,294,0.512211642,4124,D,RS,927137160,256,[java]
259,2,0,463,0.512243428,4112,D,RS,252313016,256,[java]
259,2,15,173,0.512290812,4119,D,RS,524156344,256,[java]
259,2,7,244,0.512346606,4120,D,RS,199097776,256,[java]
259,2,5,318,0.512812307,4121,D,RS,668856008,208,[java]
259,2,5,319,0.512813184,4121,D,RS,668856224,40,[java]
259,2,27,166,0.513066909,4115,D,RS,80608696,256,[java]
259,2,12,283,0.513201252,4117,D,RS,449707448,256,[java]
259,2,9,276,0.513218642,4113,D,RS,241827248,256,[java]
259,2,10,243,0.513470705,4116,D,RS,656014696,256,[java]
259,2,8,305,0.513825461,4114,D,RS,735300040,256,[java]
259,2,11,309,0.513962862,4111,D,RS,338161920,256,[java]
259,2,4,309,0.514383131,4110,D,RS,448147632,256,[java]
259,2,3,303,0.514437923,4124,D,RS,183238432,224,[java]
259,2,3,304,0.514438741,4124,D,RS,183370168,32,[java]
259,2,0,472,0.514464243,4112,D,RS,612892512,160,[java]
259,2,0,473,0.514465192,4112,D,RS,613024192,96,[java]
259,2,7,250,0.514539763,4120,D,RS,832786736,256,[java]
259,2,5,326,0.515000118,4121,D,RS,275381680,256,[java]
259,2,1,170,0.515059268,4122,D,RS,558234896,256,[java]
259,2,2,333,0.515162945,4109,D,RS,815491240,256,[java]
259,2,12,289,0.515440407,4117,D,RS,710147752,256,[java]
259,2,10,249,0.515724733,4116,D,RS,247332272,256,[java]
259,2,6,266,0.516120027,4118,D,RS,357564000,256,[java]
259,2,8,311,0.516126038,4114,D,RS,470801168,256,[java]
259,2,11,315,0.516158460,4111,D,RS,731774392,256,[java]
259,2,27,172,0.516533321,4115,D,RS,580255160,256,[java]
259,2,4,315,0.516647651,4110,D,RS,247674648,256,[java]
259,2,3,311,0.516669954,4124,D,RS,861797672,256,[java]
259,2,7,256,0.516784792,4120,D,RS,955121072,256,[java]
259,2,5,332,0.517246004,4121,D,RS,250773088,256,[java]
259,2,2,339,0.517411227,4109,D,RS,375520696,256,[java]
259,2,9,282,0.517690983,4113,D,RS,919583160,256,[java]
259,2,12,295,0.517699917,4117,D,RS,379452848,256,[java]
259,2,10,255,0.517978012,4116,D,RS,33946736,256,[java]
259,2,13,187,0.518094717,4123,D,RS,544079288,256,[java]
259,2,6,272,0.518330802,4118,D,RS,144047544,256,[java]
259,2,8,317,0.518351978,4114,D,RS,723778576,256,[java]
259,2,11,321,0.518406274,4111,D,RS,384813584,256,[java]
259,2,1,176,0.518518718,4122,D,RS,579468728,256,[java]
259,2,4,321,0.518902016,4110,D,RS,182165624,256,[java]
259,2,3,317,0.518920120,4124,D,RS,613875176,256,[java]
259,2,7,262,0.519022697,4120,D,RS,833007928,256,[java]
259,2,15,182,0.519156810,4119,D,RS,174849904,144,[java]
259,2,15,183,0.519158469,4119,D,RS,175244168,112,[java]
259,2,5,338,0.519499295,4121,D,RS,139328944,256,[java]
259,2,2,345,0.519683570,4109,D,RS,962198232,256,[java]
259,2,12,301,0.519927390,4117,D,RS,813038896,256,[java]
259,2,27,178,0.519963309,4115,D,RS,533711280,256,[java]
259,2,9,291,0.519967642,4113,D,RS,137101152,160,[java]
259,2,9,292,0.519968592,4113,D,RS,137232832,96,[java]
259,2,10,261,0.520215936,4116,D,RS,404356352,256,[java]
259,2,6,278,0.520567577,4118,D,RS,810417592,256,[java]
259,2,11,327,0.520634794,4111,D,RS,889192064,256,[java]
259,2,8,323,0.520637841,4114,D,RS,865812080,256,[java]
259,2,4,327,0.521133950,4110,D,RS,640810424,256,[java]
259,2,0,480,0.521200742,4112,D,RS,661797232,256,[java]
259,2,7,268,0.521259585,4120,D,RS,363462072,256,[java]
259,2,13,196,0.521538189,4123,D,RS,18349832,248,[java]
259,2,13,197,0.521538820,4123,D,RS,18481584,8,[java]
259,2,5,344,0.521735445,4121,D,RS,140667880,256,[java]
259,2,2,351,0.521927097,4109,D,RS,516816312,256,[java]
259,2,12,307,0.522152836,4117,D,RS,184745648,256,[java]
259,2,9,299,0.522234797,4113,D,RS,571866544,256,[java]
259,2,10,267,0.522443802,4116,D,RS,656788264,256,[java]
259,2,6,284,0.522792136,4118,D,RS,448302944,256,[java]
259,2,8,329,0.522903075,4114,D,RS,995753400,256,[java]
259,2,4,333,0.523400592,4110,D,RS,57277880,256,[java]
259,2,27,184,0.523405048,4115,D,RS,910857440,256,[java]
259,2,3,323,0.523414779,4124,D,RS,112590264,256,[java]
259,2,0,486,0.523457616,4112,D,RS,871578592,256,[java]
259,2,7,274,0.523486621,4120,D,RS,347471288,256,[java]
259,2,5,350,0.523983588,4121,D,RS,286129528,256,[java]
259,2,2,357,0.524149526,4109,D,RS,25951992,256,[java]
259,2,12,313,0.524373417,4117,D,RS,530031920,256,[java]
259,2,9,305,0.524457109,4113,D,RS,663092664,256,[java]
259,2,10,273,0.524651880,4116,D,RS,688062136,256,[java]
259,2,13,204,0.524959149,4123,D,RS,487194040,256,[java]
259,2,6,290,0.525009528,4118,D,RS,664403384,256,[java]
259,2,8,335,0.525145669,4114,D,RS,446048696,256,[java]
259,2,11,333,0.525154883,4111,D,RS,583400456,256,[java]
259,2,1,185,0.525405740,4122,D,RS,143654728,184,[java]
259,2,1,186,0.525407006,4122,D,RS,144049448,72,[java]
259,2,4,339,0.525599144,4110,D,RS,189506864,256,[java]
259,2,3,332,0.525642311,4124,D,RS,779616112,144,[java]
259,2,3,333,0.525643424,4124,D,RS,779747768,112,[java]
259,2,0,492,0.525674485,4112,D,RS,48364984,256,[java]
259,2,7,283,0.525710180,4120,D,RS,640417584,208,[java]
259,2,7,284,0.525710923,4120,D,RS,640450560,48,[java]
259,2,15,193,0.525970200,4119,D,RS,578289512,152,[java]
259,2,15,194,0.525971701,4119,D,RS,578421176,104,[java]
259,2,5,356,0.526188073,4121,D,RS,570045960,256,[java]
259,2,2,363,0.526366319,4109,D,RS,401472952,256,[java]
259,2,12,322,0.526576614,4117,D,RS,789315440,144,[java]
259,2,12,323,0.526577611,4117,D,RS,789709240,112,[java]
259,2,9,311,0.526709567,4113,D,RS,101449448,256,[java]
259,2,27,193,0.526768116,4115,D,RS,781451120,144,[java]
259,2,27,194,0.526769610,4115,D,RS,781642192,112,[java]
259,2,10,282,0.526866400,4116,D,RS,476315488,160,[java]
259,2,10,283,0.526867317,4116,D,RS,476447480,96,[java]
